,Method 1,Method 1 runtime,Method 2,Method 2 runtime
109,0.0859375,0.0,-0.04143203796014927,0.0
110,-0.01171875,0.0,-0.03452669830012439,0.0
111,0.025390625,0.008035898208618164,0.03452669830012439,0.0
112,0.005859375,0.007979869842529297,0.023478154844084588,0.0
113,0.02734375,0.0,0.011048543456039808,0.0006744861602783203
114,-0.056640625,0.0,0.0510995134841841,0.016376733779907227
115,-0.03125,0.0,0.004143203796014927,0.0016663074493408203
116,0.01953125,0.0,-0.0027621358640099493,0.0
117,-0.021484375,0.008250951766967773,-0.08148300798829357,0.0
118,0.05859375,0.007528066635131836,-0.002762135864009951,0.0
119,-0.013671875,0.0,0.016572815184059706,0.0
120,-0.01953125,0.0,0.00966747552403483,0.014860153198242188
121,0.02734375,0.0,-0.01519174725205473,0.0
122,-0.04296875,0.0,0.015191747252054733,0.01600956916809082
123,-0.013671875,0.0009732246398925781,-0.006905339660024878,0.015987634658813477
124,-0.021484375,0.00754237174987793,-0.04143203796014927,0.008012056350708008
125,0.04296875,0.0,0.02209708691207961,0.015981435775756836
126,0.03125,0.0,0.05938592107621396,0.008014917373657227
127,-0.00390625,0.0,0.030383494504109466,0.0
128,-0.017578125,0.009565353393554688,-0.022097086912079615,0.0
129,-0.029296875,0.0,-0.012429611388044782,0.015990018844604492
130,0.041015625,0.0,0.008286407592029855,0.0
131,-0.005859375,0.0,0.0,0.0
132,-0.015625,0.0,0.008286407592029855,0.0
133,-0.033203125,0.0024156570434570312,-0.006905339660024877,0.0
134,-0.015625,0.0,-0.02900242657210449,0.007944107055664062
135,0.001953125,0.0007052421569824219,-0.013810679320049757,0.008845806121826172
136,0.00390625,0.007599830627441406,0.011048543456039806,0.01590251922607422
137,-0.0625,0.0,-0.005524271728019903,0.007087230682373047
138,0.005859375,0.007990360260009766,-0.02209708691207961,0.0
139,-0.095703125,0.007993459701538086,-0.02900242657210449,0.007994651794433594
140,0.046875,0.0,0.017953883116064686,0.0
141,0.0234375,0.0,0.053861649348194054,0.0
142,-0.044921875,0.0,0.005524271728019903,0.01598525047302246
143,0.03125,0.0,0.06352912487222888,0.01597905158996582
144,-0.009765625,0.0,0.027621358640099514,0.0
145,0.076171875,0.0,-0.013810679320049757,0.0
146,0.02734375,0.0,0.053861649348194054,0.0
147,0.017578125,0.0,-0.008286407592029855,0.0
148,0.08203125,0.0,-0.0013810679320049764,0.0
149,-0.029296875,0.00800776481628418,0.01242961138804478,0.0
150,0.015625,0.007902145385742188,0.006905339660024878,0.0
151,-0.001953125,0.0,-0.02485922277608956,0.0
152,0.0,0.0,-0.0013810679320049764,0.016098976135253906
153,-0.03125,0.0,-0.02209708691207961,0.0
154,-0.0234375,0.0,-0.02900242657210449,0.0
155,0.009765625,0.0010845661163330078,-0.037288834164134345,0.00799417495727539
156,0.046875,0.0,-0.008286407592029855,0.004857540130615234
157,-0.009765625,0.0,0.020716018980074635,0.0
158,-0.0078125,0.0,0.015191747252054733,0.0
159,-0.033203125,0.0,-0.037288834164134345,0.00799560546875
160,0.044921875,0.0,0.0345266983001244,0.0
161,-0.0234375,0.0,0.015191747252054733,0.0078887939453125
162,-0.056640625,0.0,-0.0013810679320049764,0.016084909439086914
163,-0.0390625,0.0,0.04281310589215425,0.0
164,-0.013671875,0.0,0.02209708691207961,0.0
165,-0.01171875,0.0,0.02624029070809454,0.016390323638916016
166,0.037109375,0.0,0.015191747252054733,0.007107973098754883
167,-0.05078125,0.0,0.015191747252054733,0.0008203983306884766
168,0.017578125,0.008101463317871094,0.04281310589215424,0.0015940666198730469
169,-0.02734375,0.007985591888427734,0.019334951048069662,0.0
170,-0.005859375,0.0,0.012429611388044782,0.014374494552612305
171,0.015625,0.008059024810791016,-0.053861649348194054,0.0
172,0.05078125,0.00759434700012207,-0.02485922277608956,0.0
173,-0.072265625,0.008087873458862305,-0.008286407592029855,0.0
174,-0.033203125,0.0,0.002762135864009951,0.008015632629394531
175,0.009765625,0.0,0.015191747252054733,0.0
176,0.00390625,0.0,-0.016572815184059706,0.0
177,0.0,0.0,-0.053861649348194054,0.0
178,-0.033203125,0.0,0.024859222776089564,0.0
179,0.001953125,0.0,0.008286407592029855,0.0
180,0.0234375,0.0,-0.0013810679320049764,0.0
181,0.03125,0.0,0.020716018980074635,0.0
182,0.025390625,0.008098125457763672,-0.01657281518405971,0.008155345916748047
183,-0.021484375,0.0,-0.04143203796014927,0.007600069046020508
184,0.0078125,0.0,0.030383494504109466,0.0
185,0.021484375,0.0,-0.015191747252054735,0.0
186,0.009765625,0.0,0.01657281518405971,0.0012350082397460938
187,-0.056640625,0.0,0.012429611388044782,0.015392303466796875
188,-0.001953125,0.0,0.0455752417561642,0.0
189,-0.00390625,0.0,-0.008286407592029853,0.0
190,-0.015625,0.0,-0.037288834164134345,0.0
191,-0.021484375,0.008817672729492188,0.07043446453225376,0.0
192,0.095703125,0.008217811584472656,-0.009667475524034828,0.0
193,0.021484375,0.0076024532318115234,-0.02624029070809454,0.0
194,-0.01171875,0.008083105087280273,0.02209708691207961,0.0
195,-0.0234375,0.0,-0.05800485314420898,0.0
196,0.001953125,0.0,0.024859222776089564,0.0
197,-0.068359375,0.0,0.03314563036811942,0.0
198,0.046875,0.0,-0.0013810679320049746,0.0
199,0.009765625,0.0,0.020716018980074635,0.0
200,0.03515625,0.008966922760009766,-0.02485922277608956,0.0075109004974365234
201,-0.009765625,0.0075991153717041016,0.011048543456039804,0.0
202,0.01953125,0.0,-0.011048543456039804,0.008002281188964844
203,-0.001953125,0.0,-0.01242961138804478,0.007989168167114258
204,-0.001953125,0.0,-0.017953883116064686,0.007998228073120117
205,-0.029296875,0.007016181945800781,-0.008286407592029855,0.015970468521118164
206,0.001953125,0.009454488754272461,0.01657281518405971,0.008005619049072266
207,0.025390625,0.007093906402587891,0.046956309688169176,0.0
208,-0.0703125,0.0,0.02624029070809454,0.0
209,-0.005859375,0.0,0.029002426572104487,0.0075910091400146484
210,0.005859375,0.0,0.023478154844084588,0.0
211,-0.013671875,0.0,-0.03452669830012439,0.0
212,0.00390625,0.0,-0.008286407592029855,0.0
213,0.001953125,0.008015871047973633,-0.035907766232129365,0.0
214,-0.009765625,0.00800323486328125,0.011048543456039808,0.01600027084350586
215,-0.01953125,0.0,-0.02900242657210449,0.007999181747436523
216,0.009765625,0.0,0.030383494504109466,0.0
217,0.0234375,0.007939577102661133,-0.008286407592029855,0.0
218,0.005859375,0.0,0.03590776623212937,0.007980108261108398
219,0.013671875,0.0,0.03590776623212937,0.0
220,0.03125,0.0,0.00966747552403483,0.0
221,-0.017578125,0.0,-0.02209708691207961,0.0
222,-0.01171875,0.0,-0.029002426572104494,0.007939338684082031
223,-0.00390625,0.0,-0.020716018980074635,0.0
224,-0.048828125,0.0079345703125,0.0,0.0
225,-0.03125,0.0,-0.02209708691207961,0.0
226,-0.001953125,0.0,0.05800485314420898,0.007985591888427734
227,0.005859375,0.0,-0.01242961138804478,0.0
228,-0.017578125,0.0,-0.04143203796014927,0.008625268936157227
229,-0.02734375,0.0,0.02900242657210449,0.0075910091400146484
230,0.00390625,0.0,0.01519174725205473,0.01601266860961914
231,0.013671875,0.0,-0.020716018980074635,0.008841991424560547
232,-0.0234375,0.007936477661132812,-0.01242961138804478,0.016309022903442383
233,0.017578125,0.0,-0.008286407592029857,0.01569223403930664
234,0.013671875,0.008147716522216797,0.002762135864009951,0.016010522842407227
235,0.0,0.0,0.004143203796014927,0.007981061935424805
236,0.005859375,0.0,-0.011048543456039808,0.008008956909179688
237,-0.015625,0.0,0.0510995134841841,0.008008241653442383
238,-0.02734375,0.0,0.023478154844084588,0.01601409912109375
239,-0.01171875,0.0,0.012429611388044782,0.007995843887329102
240,0.00390625,0.0006253719329833984,0.03590776623212937,0.0
241,0.01953125,0.008859634399414062,-0.013810679320049755,0.007997274398803711
242,-0.00390625,0.00706028938293457,-0.0455752417561642,0.008087635040283203
243,0.013671875,0.00835728645324707,0.038669902096139325,0.0
244,0.02734375,0.0,0.00966747552403483,0.0
245,-0.001953125,0.0,-0.030383494504109466,0.016008615493774414
246,0.013671875,0.0,-0.002762135864009951,0.007993936538696289
247,0.04296875,0.008087873458862305,0.002762135864009952,0.0
248,-0.06640625,0.007924079895019531,0.04971844555217913,0.0
249,-0.01171875,0.008788585662841797,-0.0510995134841841,0.0
250,-0.044921875,0.008290529251098633,-0.027621358640099514,0.015976428985595703
251,-0.015625,0.007532358169555664,0.002762135864009952,0.015942096710205078
252,0.021484375,0.0,-0.015191747252054731,0.016072988510131836
253,0.05078125,0.00835561752319336,-0.023478154844084585,0.016016244888305664
254,-0.029296875,0.007715702056884766,0.009667475524034831,0.008011102676391602
255,-0.064453125,0.005512237548828125,0.009667475524034831,0.015998125076293945
256,-0.0390625,0.0,0.02624029070809454,0.0
257,-0.025390625,0.0,-0.011048543456039806,0.0
258,-0.001953125,0.0,-0.05800485314420898,0.008004426956176758
259,0.017578125,0.0,-0.008286407592029855,0.007999658584594727
260,0.021484375,0.0,0.004143203796014927,0.015904903411865234
261,0.001953125,0.0,0.037288834164134345,0.007995367050170898
262,0.0078125,0.0,-0.05938592107621396,0.0
263,-0.013671875,0.0,0.009667475524034831,0.0
264,-0.05078125,0.0,-0.008286407592029853,0.0
265,0.0234375,0.0,-0.013810679320049757,0.0
266,-0.015625,0.0,0.08286407592029854,0.0
267,0.013671875,0.0,0.013810679320049757,0.0
268,0.01953125,0.0,0.03452669830012439,0.0
269,0.03125,0.0,0.00966747552403483,0.0
270,0.025390625,0.0,-0.020716018980074635,0.007913351058959961
271,-0.03515625,0.0,-0.006905339660024879,0.0
272,-0.04296875,0.0,-0.01242961138804478,0.016000032424926758
273,0.013671875,0.00750732421875,0.017953883116064686,0.01600170135498047
274,0.025390625,0.0,-0.002762135864009952,0.0
275,-0.056640625,0.0,0.01242961138804478,0.0
276,0.029296875,0.007997512817382812,0.06629126073623884,0.0
277,-0.052734375,0.008359432220458984,-0.02209708691207961,0.0
278,0.00390625,0.0,-0.002762135864009952,0.01637721061706543
279,-0.0078125,0.0,-0.06629126073623884,0.008121967315673828
280,0.041015625,0.0,-0.01657281518405971,0.0
281,-0.009765625,0.0011076927185058594,-0.030383494504109463,0.0
282,0.052734375,0.007031917572021484,0.026240290708094537,0.0
283,-0.009765625,0.0,0.006905339660024878,0.0
284,0.001953125,0.0,-0.02209708691207961,0.0
285,0.001953125,0.0,0.022097086912079608,0.0
286,-0.0078125,0.0,-0.04971844555217912,0.0
287,-0.033203125,0.0,0.03176456243611444,0.00799703598022461
288,-0.015625,0.0,0.011048543456039806,0.007997274398803711
289,0.00390625,0.0,-0.05800485314420899,0.015998363494873047
290,-0.0078125,0.0,-0.016572815184059706,0.01600337028503418
291,-0.0078125,0.0,-0.0013810679320049764,0.0
292,-0.01953125,0.0,-0.03176456243611444,0.007993698120117188
293,0.005859375,0.0,0.015191747252054731,0.0
294,0.05859375,0.0,0.02900242657210449,0.0
295,-0.02734375,0.0,-0.0400509700281443,0.0
296,-0.025390625,0.0,-0.017953883116064686,0.0
297,-0.00390625,0.0,0.02209708691207961,0.007992267608642578
298,-0.001953125,0.008475065231323242,0.01933495104806966,0.0
299,0.04296875,0.0065860748291015625,0.0027621358640099528,0.0
300,-0.013671875,0.0,0.01242961138804478,0.0
301,-0.048828125,0.007997989654541016,-0.037288834164134345,0.008203506469726562
302,0.025390625,0.0,-0.017953883116064683,0.0
303,0.05078125,0.0010652542114257812,0.02209708691207961,0.0
304,0.060546875,0.006509065628051758,-0.031764562436114446,0.008067607879638672
305,-0.0546875,0.0,-0.005524271728019903,0.00802302360534668
306,0.033203125,0.0,-0.006905339660024879,0.0
307,0.017578125,0.0,0.04143203796014927,0.0
308,-0.025390625,0.0,-0.02624029070809454,0.01591944694519043
309,0.02734375,0.007487297058105469,0.026240290708094537,0.0
310,-0.0078125,0.0,0.012429611388044782,0.0
311,0.0234375,0.0,0.02209708691207961,0.0
312,-0.033203125,0.0,0.019334951048069662,0.0
313,-0.02734375,0.0,-0.04143203796014927,0.008002042770385742
314,-0.05078125,0.009429693222045898,-0.045575241756164196,0.008008718490600586
315,0.033203125,0.0,-0.062148056940223906,0.016078710556030273
316,0.0078125,0.001631021499633789,-0.04833737762017415,0.006945610046386719
317,0.0078125,0.0,0.01933495104806966,0.008008003234863281
318,0.060546875,0.0,0.023478154844084588,0.015980958938598633
319,0.046875,0.0,-0.004143203796014927,0.0
320,0.06640625,0.0,0.05800485314420897,0.008094310760498047
321,0.00390625,0.0,0.023478154844084588,0.0
322,0.00390625,0.0,-0.06076698900821893,0.0
323,0.04296875,0.0,-0.03452669830012439,0.0
324,-0.00390625,0.007996082305908203,-0.035907766232129365,0.0
325,-0.013671875,0.0,0.05800485314420898,0.0
326,0.029296875,0.0,-0.04281310589215424,0.007992982864379883
327,0.021484375,0.0,-0.006905339660024878,0.007997274398803711
328,0.009765625,0.0,-0.015191747252054733,0.007932901382446289
329,0.0234375,0.0,-0.01657281518405971,0.015583515167236328
330,-0.00390625,0.008016586303710938,-0.008286407592029855,0.0
331,-0.009765625,0.0,-0.002762135864009952,0.0
332,-0.033203125,0.0,0.01657281518405971,0.007998943328857422
333,-0.03515625,0.0,0.023478154844084588,0.0
334,0.041015625,0.007918596267700195,-0.005524271728019904,0.0
335,0.005859375,0.0,0.005524271728019903,0.017220735549926758
336,-0.021484375,0.0,-0.006905339660024878,0.008025169372558594
337,0.00390625,0.0,0.013810679320049755,0.014678001403808594
338,-0.025390625,0.0,0.020716018980074635,0.01598954200744629
339,-0.001953125,0.0,0.01657281518405971,0.016005754470825195
340,0.025390625,0.008016109466552734,-0.02209708691207961,0.008006095886230469
341,0.0390625,0.008106470108032227,0.03314563036811942,0.0
342,-0.06640625,0.0,0.048337377620174156,0.0
343,-0.0078125,0.0,0.0400509700281443,0.008019685745239258
344,-0.046875,0.008178472518920898,0.011048543456039806,0.008015632629394531
345,0.03515625,0.0,0.03452669830012439,0.016002178192138672
346,-0.00390625,0.009106636047363281,-0.020716018980074632,0.007967710494995117
347,-0.02734375,0.0,0.02209708691207961,0.0
348,0.04296875,0.008009672164916992,-0.00966747552403483,0.0
349,-0.005859375,0.008422136306762695,0.005524271728019904,0.0
350,-0.041015625,0.0,0.020716018980074635,0.0009043216705322266
351,-0.02734375,0.0,0.0027621358640099528,0.01667165756225586
352,-0.03125,0.0,-0.019334951048069662,0.007096529006958008
353,0.0,0.0,0.02209708691207961,0.0
354,0.021484375,0.0,0.002762135864009952,0.0
355,0.025390625,0.007926464080810547,0.004143203796014927,0.001964569091796875
356,0.046875,0.0,-0.023478154844084588,0.006587505340576172
357,-0.044921875,0.0,0.04281310589215425,0.0
358,0.00390625,0.008123636245727539,-0.020716018980074635,0.0
359,0.013671875,0.0,0.004143203796014927,0.0
360,0.03125,0.0,-0.024859222776089564,0.0
361,0.044921875,0.0,0.04833737762017415,0.01598381996154785
362,0.033203125,0.0,0.017953883116064686,0.001161336898803711
363,0.03125,0.0,0.015191747252054733,0.0
364,-0.02734375,0.0,-0.02624029070809454,0.007999897003173828
365,-0.013671875,0.0,-0.01657281518405971,0.0
366,0.04296875,0.0,0.017953883116064686,0.002094745635986328
367,-0.021484375,0.0,0.04281310589215424,0.00964975357055664
368,0.001953125,0.0,-0.01657281518405971,0.014729738235473633
369,-0.017578125,0.0,0.004143203796014927,0.0
370,-0.025390625,0.0,0.0,0.0
371,-0.060546875,0.0,0.013810679320049757,0.007976531982421875
372,0.00390625,0.007508516311645508,0.008286407592029853,0.0
373,0.01953125,0.008011579513549805,-0.0013810679320049764,0.0
374,-0.021484375,0.00762939453125,0.013810679320049757,0.0
375,-0.025390625,0.0,-0.027621358640099514,0.0
376,0.025390625,0.007999181747436523,-0.015191747252054733,0.016190528869628906
377,-0.013671875,0.0,-0.03866990209613932,0.0
378,-0.001953125,0.007989883422851562,-0.022097086912079608,0.0
379,0.013671875,0.008904695510864258,0.009667475524034831,0.0
380,-0.00390625,0.007586240768432617,0.0,0.0
381,0.013671875,0.0,0.037288834164134345,0.0
382,-0.03125,0.0,0.017953883116064683,0.0
383,0.056640625,0.0,-0.05524271728019903,0.00794672966003418
384,0.048828125,0.0,-0.013810679320049759,0.008052587509155273
385,-0.013671875,0.0,-0.0027621358640099528,0.0
386,0.0,0.0070912837982177734,0.03314563036811942,0.0
387,-0.02734375,0.0075948238372802734,-0.009667475524034831,0.0
388,-0.033203125,0.008102893829345703,-0.026240290708094537,0.0
389,-0.0546875,0.00791478157043457,0.013810679320049757,0.0
390,0.0,0.008095264434814453,-0.015191747252054733,0.0
391,-0.0234375,0.0,0.06767232866824381,0.007768869400024414
392,-0.0390625,0.0008566379547119141,0.002762135864009951,0.0
393,-0.0078125,0.0010886192321777344,-0.053861649348194054,0.0
394,0.052734375,0.007008075714111328,0.009667475524034831,0.0
395,0.01171875,0.0,-0.01242961138804478,0.0
396,0.00390625,0.0,0.013810679320049759,0.0
397,-0.017578125,0.0,0.035907766232129365,0.0
398,0.03125,0.0,-0.019334951048069662,0.0
399,-0.056640625,0.0,0.017953883116064686,0.015990495681762695
400,0.03125,0.007919549942016602,0.030383494504109466,0.015935659408569336
401,-0.005859375,0.0,-0.03176456243611444,0.008001089096069336
402,-0.00390625,0.0,-0.017953883116064686,0.0160982608795166
403,0.01953125,0.0,0.05938592107621395,0.007998466491699219
404,0.05078125,0.0,0.012429611388044782,0.016006946563720703
405,0.025390625,0.0,0.04833737762017415,0.0
406,-0.017578125,0.0,0.05524271728019903,0.0
407,0.015625,0.0,-0.04419417382415922,0.01599574089050293
408,-0.033203125,0.008088827133178711,0.01933495104806966,0.008005857467651367
409,-0.005859375,0.007978677749633789,0.035907766232129365,0.0
410,-0.009765625,0.0,-0.037288834164134345,0.0
411,0.005859375,0.00865626335144043,0.02900242657210449,0.0
412,-0.044921875,0.00841212272644043,-0.04419417382415922,0.008085250854492188
413,0.009765625,0.007510185241699219,-0.030383494504109466,0.008210897445678711
414,0.005859375,0.0,0.029002426572104494,0.0
415,0.0078125,0.00792074203491211,0.04143203796014927,0.006596565246582031
416,-0.02734375,0.0,0.026240290708094537,0.007996320724487305
417,-0.0234375,0.0,-0.056623785212204,0.0
418,0.017578125,0.0,0.009667475524034831,0.0
419,-0.01171875,0.0,-0.008286407592029855,0.0
420,0.046875,0.0,-0.0013810679320049746,0.0
421,0.03125,0.0,0.002762135864009951,0.007984399795532227
422,-0.017578125,0.0,-0.03866990209613932,0.0
423,0.005859375,0.0,-0.004143203796014927,0.0
424,0.037109375,0.0,-0.002762135864009951,0.015990018844604492
425,0.048828125,0.0,0.023478154844084588,0.008017539978027344
426,0.05078125,0.0,-0.06491019280423387,0.0
427,-0.01171875,0.002542734146118164,0.0013810679320049746,0.0
428,-0.044921875,0.0018343925476074219,0.0013810679320049757,0.0
429,-0.029296875,0.0068356990814208984,-0.009667475524034831,0.0
430,0.044921875,0.008011579513549805,-0.03314563036811942,0.0
431,0.033203125,0.007338762283325195,-0.01657281518405971,0.0
432,-0.037109375,0.0,-0.006905339660024878,0.0
433,-0.037109375,0.0,0.006905339660024879,0.007992267608642578
434,0.009765625,0.0,0.03314563036811941,0.0
435,-0.0078125,0.0,0.006905339660024878,0.0
436,0.029296875,0.008892536163330078,0.02624029070809454,0.0
437,0.052734375,0.0,-0.05524271728019903,0.0
438,0.02734375,0.0,-0.016572815184059706,0.0
439,0.009765625,0.0,-0.07181553246425873,0.0
440,-0.005859375,0.0010223388671875,0.03176456243611444,0.0
441,-0.00390625,0.007103443145751953,-0.06767232866824381,0.0
442,-0.017578125,0.0,0.04419417382415922,0.0
443,0.013671875,0.0,-0.0013810679320049746,0.009093999862670898
444,0.013671875,0.0,0.07595873626027366,0.0
445,0.005859375,0.0,-0.011048543456039806,0.0
446,-0.00390625,0.0,-0.01519174725205473,0.0
447,0.013671875,0.0076906681060791016,-0.011048543456039806,0.0
448,0.0,0.0060994625091552734,-0.03866990209613932,0.0
449,0.025390625,0.0,0.012429611388044782,0.0
450,-0.009765625,0.0,0.02485922277608956,0.006695270538330078
451,0.01171875,0.0,-0.03866990209613932,0.009157657623291016
452,-0.013671875,0.0,0.01657281518405971,0.0019159317016601562
453,0.0390625,0.0030372142791748047,-0.030383494504109466,0.0
454,0.00390625,0.0,-0.04281310589215425,0.0
455,-0.025390625,0.0,0.020716018980074635,0.0
456,0.025390625,0.0,0.05938592107621396,0.0
457,-0.01953125,0.0,0.005524271728019902,0.0
458,-0.013671875,0.0,-0.029002426572104494,0.0
459,0.015625,0.0,0.012429611388044782,0.007995367050170898
460,-0.015625,0.0,-0.020716018980074635,0.015976428985595703
461,-0.05078125,0.0,-0.006905339660024878,0.008005142211914062
462,-0.013671875,0.0,0.009667475524034831,0.0
463,-0.025390625,0.0,0.011048543456039806,0.0
464,0.01953125,0.0,0.0013810679320049757,0.007999897003173828
465,0.013671875,0.007993459701538086,0.03176456243611444,0.016506433486938477
466,0.037109375,0.008004188537597656,-0.0013810679320049764,0.007604360580444336
467,-0.001953125,0.0,-0.011048543456039806,0.0
468,0.00390625,0.0,-0.046956309688169176,0.0
469,-0.013671875,0.0,-0.0013810679320049746,0.0
470,-0.052734375,0.0,0.03314563036811941,0.0017170906066894531
471,0.005859375,0.0,0.026240290708094537,0.0
472,-0.060546875,0.0,0.023478154844084588,0.0
473,-0.037109375,0.0,-0.015191747252054731,0.0
474,0.021484375,0.008712053298950195,-0.023478154844084588,0.0
