,Method 1,Method runtime,Method 2,Method 2 runtime
47,0.3671875,0.0010137557983398438,0.42057692881574804,0.0019412040710449219
48,0.392578125,0.0011022090911865234,0.37546562351734536,0.001995086669921875
49,0.365234375,0.0010368824005126953,0.4097502155441314,0.003115415573120117
50,0.33984375,0.0010941028594970703,0.42599028545155637,0.0020215511322021484
51,0.36328125,0.0010068416595458984,0.31591870052345383,0.0020067691802978516
52,0.400390625,0.0009038448333740234,0.37907452794121754,0.0019969940185546875
53,0.37890625,0.0009071826934814453,0.37546562351734536,0.0030786991119384766
54,0.30859375,0.0010917186737060547,0.4350125465112369,0.002145051956176758
55,0.35546875,0.0010943412780761719,0.335767674854751,0.002064943313598633
56,0.380859375,0.0010085105895996094,0.36644336245766485,0.0020079612731933594
57,0.3828125,0.0010917186737060547,0.3610300058218565,0.0030612945556640625
58,0.314453125,0.0019989013671875,0.35922555360992037,0.0020356178283691406
59,0.365234375,0.0010571479797363281,0.3646389102457287,0.003046274185180664
60,0.33984375,0.001916646957397461,0.35020329255023985,0.0020148754119873047
61,0.3828125,0.0009009838104248047,0.43140364208736465,0.0019199848175048828
62,0.36328125,0.0019991397857666016,0.36644336245766485,0.004004001617431641
63,0.4765625,0.0009734630584716797,0.3880967890008981,0.003047466278076172
64,0.3984375,0.0009801387786865234,0.39531459784864253,0.0018146038055419922
65,0.3828125,0.00202178955078125,0.3917056934247703,0.0018854141235351562
66,0.34765625,0.0010175704956054688,0.3574211013979843,0.003099679946899414
67,0.375,0.0019996166229248047,0.37907452794121754,0.001979827880859375
68,0.380859375,0.001026153564453125,0.3917056934247703,0.0030133724212646484
69,0.3984375,0.0011048316955566406,0.3971190500605786,0.0020966529846191406
70,0.404296875,0.0010001659393310547,0.3646389102457287,0.0031824111938476562
71,0.3828125,0.0019965171813964844,0.37005226688153703,0.004086971282958984
72,0.349609375,0.0010223388671875,0.3718567190934731,0.003078937530517578
73,0.375,0.002000570297241211,0.40253240669638696,0.0020864009857177734
74,0.3515625,0.001013040542602539,0.3574211013979843,0.003000974655151367
75,0.384765625,0.0010230541229248047,0.3917056934247703,0.0041010379791259766
76,0.40234375,0.0020003318786621094,0.3718567190934731,0.0020902156829833984
77,0.384765625,0.001981496810913086,0.3628344580337926,0.003098011016845703
78,0.396484375,0.0011184215545654297,0.3285498660070066,0.002201557159423828
79,0.396484375,0.0020017623901367188,0.386292336788962,0.002029895782470703
80,0.421875,0.001916646957397461,0.386292336788962,0.004042625427246094
81,0.341796875,0.002095460891723633,0.42779473766349246,0.003040313720703125
82,0.373046875,0.001995563507080078,0.36824781466960094,0.0030715465545654297
83,0.41796875,0.001979827880859375,0.3808789801531537,0.003045320510864258
84,0.341796875,0.0009753704071044922,0.3989235022725147,0.0020864009857177734
85,0.3671875,0.001001596450805664,0.36824781466960094,0.002124786376953125
86,0.375,0.001974821090698242,0.3971190500605786,0.0020287036895751953
87,0.435546875,0.0009799003601074219,0.3880967890008981,0.0018334388732910156
88,0.400390625,0.0020110607147216797,0.4332080942993008,0.0028128623962402344
89,0.373046875,0.0019783973693847656,0.39531459784864253,0.003041505813598633
90,0.435546875,0.001027822494506836,0.32313650937119826,0.0030126571655273438
91,0.419921875,0.0010020732879638672,0.386292336788962,0.0030405521392822266
92,0.32421875,0.001009225845336914,0.36824781466960094,0.003030061721801758
93,0.451171875,0.002020597457885742,0.4079457633321953,0.0020067691802978516
94,0.359375,0.0020017623901367188,0.4187724766038119,0.004038810729980469
95,0.423828125,0.0010213851928710938,0.40253240669638696,0.0036003589630126953
96,0.380859375,0.00202178955078125,0.4061413111202592,0.0019004344940185547
97,0.431640625,0.002977132797241211,0.4061413111202592,0.003070831298828125
98,0.390625,0.0010211467742919922,0.36644336245766485,0.0021631717681884766
99,0.41796875,0.0009815692901611328,0.3538121969741121,0.0021920204162597656
100,0.43359375,0.001991748809814453,0.35200774476217594,0.002093076705932617
101,0.39453125,0.0019762516021728516,0.3718567190934731,0.0021843910217285156
102,0.33984375,0.0009799003601074219,0.3808789801531537,0.001922607421875
103,0.318359375,0.0019927024841308594,0.37907452794121754,0.0030176639556884766
104,0.375,0.0010006427764892578,0.40072795448445087,0.001959085464477539
105,0.34765625,0.0010266304016113281,0.40433685890832305,0.0030739307403564453
106,0.36328125,0.0009975433349609375,0.386292336788962,0.0031189918518066406
107,0.39453125,0.0010340213775634766,0.37366117130540927,0.0021271705627441406
108,0.3671875,0.0010285377502441406,0.3610300058218565,0.00299072265625
109,0.353515625,0.0009806156158447266,0.4169680243918758,0.0021038055419921875
110,0.330078125,0.0009815692901611328,0.4241858332396202,0.003000497817993164
111,0.390625,0.0010211467742919922,0.42238138102768413,0.003018617630004883
112,0.345703125,0.0010187625885009766,0.3844878845770259,0.004053592681884766
113,0.365234375,0.001020669937133789,0.35922555360992037,0.002950906753540039
114,0.431640625,0.0019991397857666016,0.3844878845770259,0.0030901432037353516
115,0.384765625,0.0009996891021728516,0.43140364208736465,0.0019958019256591797
116,0.40234375,0.002019643783569336,0.3141142483115177,0.003978729248046875
117,0.384765625,0.0010008811950683594,0.3808789801531537,0.003019571304321289
118,0.3671875,0.0010364055633544922,0.42599028545155637,0.0030808448791503906
119,0.404296875,0.0010919570922851562,0.4151635721799397,0.0040357112884521484
120,0.373046875,0.0009965896606445312,0.3610300058218565,0.0020041465759277344
121,0.392578125,0.0010123252868652344,0.34298548370249543,0.0029311180114746094
122,0.3515625,0.0009944438934326172,0.3574211013979843,0.0029075145721435547
123,0.37890625,0.0019118785858154297,0.4151635721799397,0.0019919872283935547
124,0.4296875,0.0010046958923339844,0.3574211013979843,0.0029098987579345703
125,0.384765625,0.0010256767272949219,0.3880967890008981,0.002910614013671875
126,0.3984375,0.0010919570922851562,0.41155466775606747,0.0020868778228759766
127,0.388671875,0.0010819435119628906,0.4169680243918758,0.0030999183654785156
128,0.37109375,0.001984119415283203,0.29787417840409275,0.0019931793212890625
129,0.369140625,0.0009908676147460938,0.3844878845770259,0.0020072460174560547
130,0.37890625,0.001996755599975586,0.47651494738576733,0.0030846595764160156
131,0.4453125,0.0010013580322265625,0.40253240669638696,0.003994941711425781
132,0.4375,0.0010042190551757812,0.3917056934247703,0.0035097599029541016
133,0.3828125,0.0008921623229980469,0.36824781466960094,0.002002239227294922
134,0.330078125,0.0009975433349609375,0.3646389102457287,0.001951456069946289
135,0.3671875,0.002000093460083008,0.42599028545155637,0.0020236968994140625
136,0.375,0.00099945068359375,0.39531459784864253,0.0020422935485839844
137,0.365234375,0.0010006427764892578,0.34118103149055934,0.002046823501586914
138,0.392578125,0.000995635986328125,0.32494096158313435,0.0020973682403564453
139,0.40234375,0.0009882450103759766,0.3646389102457287,0.0021944046020507812
140,0.365234375,0.0010058879852294922,0.3646389102457287,0.0021796226501464844
141,0.353515625,0.001005411148071289,0.3339632226428149,0.00208282470703125
142,0.408203125,0.0020062923431396484,0.3989235022725147,0.0022079944610595703
143,0.400390625,0.0009951591491699219,0.35922555360992037,0.0019927024841308594
144,0.37890625,0.0016880035400390625,0.40072795448445087,0.004032611846923828
145,0.349609375,0.0010030269622802734,0.43862145093510907,0.0019736289978027344
146,0.4453125,0.0010013580322265625,0.3646389102457287,0.0029871463775634766
147,0.41796875,0.0009865760803222656,0.40253240669638696,0.002895832061767578
148,0.357421875,0.0009796619415283203,0.3899012412128342,0.0019161701202392578
149,0.390625,0.000995635986328125,0.4241858332396202,0.003097057342529297
150,0.396484375,0.0020105838775634766,0.39351014563670644,0.0030922889709472656
151,0.447265625,0.0009951591491699219,0.3628344580337926,0.002051830291748047
152,0.314453125,0.0010073184967041016,0.37366117130540927,0.0019047260284423828
153,0.427734375,0.0010056495666503906,0.3556166491860482,0.002992868423461914
154,0.39453125,0.0009217262268066406,0.4422303553589813,0.0029954910278320312
155,0.376953125,0.0009198188781738281,0.39531459784864253,0.0020682811737060547
156,0.404296875,0.0009715557098388672,0.4151635721799397,0.0030510425567626953
157,0.349609375,0.002086162567138672,0.35200774476217594,0.003020763397216797
158,0.396484375,0.0019030570983886719,0.3808789801531537,0.0020308494567871094
159,0.416015625,0.0010378360748291016,0.3808789801531537,0.0030219554901123047
160,0.361328125,0.0020051002502441406,0.386292336788962,0.0020618438720703125
161,0.369140625,0.0009989738464355469,0.4061413111202592,0.001810312271118164
162,0.390625,0.0019769668579101562,0.386292336788962,0.0018913745880126953
163,0.380859375,0.00099945068359375,0.35020329255023985,0.003208160400390625
164,0.34765625,0.0009114742279052734,0.37546562351734536,0.004078865051269531
165,0.388671875,0.0019440650939941406,0.3917056934247703,0.0060236454010009766
166,0.41015625,0.0010073184967041016,0.4350125465112369,0.0020265579223632812
167,0.419921875,0.0010077953338623047,0.3267454137950705,0.0020253658294677734
168,0.353515625,0.0010221004486083984,0.3538121969741121,0.0020325183868408203
169,0.3671875,0.0010213851928710938,0.4133591199680036,0.0019800662994384766
170,0.357421875,0.0010194778442382812,0.37366117130540927,0.0030426979064941406
171,0.384765625,0.0010077953338623047,0.39531459784864253,0.0020101070404052734
172,0.373046875,0.0018754005432128906,0.3538121969741121,0.001985788345336914
173,0.388671875,0.0008988380432128906,0.40253240669638696,0.0019593238830566406
174,0.3515625,0.0010063648223876953,0.42057692881574804,0.0029571056365966797
175,0.396484375,0.0010144710540771484,0.4097502155441314,0.0019085407257080078
176,0.4375,0.0010266304016113281,0.4422303553589813,0.0019681453704833984
177,0.373046875,0.0009791851043701172,0.42959918987542856,0.0031006336212158203
178,0.375,0.0018982887268066406,0.40433685890832305,0.002088308334350586
179,0.40234375,0.002000093460083008,0.4133591199680036,0.002185344696044922
180,0.41796875,0.0009899139404296875,0.40253240669638696,0.0020427703857421875
181,0.384765625,0.0020074844360351562,0.37727007572928145,0.0021016597747802734
182,0.33984375,0.0009987354278564453,0.37546562351734536,0.0022096633911132812
183,0.400390625,0.0010917186737060547,0.3917056934247703,0.003812551498413086
184,0.36328125,0.0009953975677490234,0.3917056934247703,0.0010068416595458984
185,0.431640625,0.0010044574737548828,0.4079457633321953,0.0020842552185058594
186,0.388671875,0.0010867118835449219,0.37366117130540927,0.0030035972595214844
187,0.32421875,0.001997709274291992,0.34118103149055934,0.002004861831665039
188,0.37890625,0.0009133815765380859,0.37546562351734536,0.0029745101928710938
189,0.37109375,0.0019958019256591797,0.3628344580337926,0.002001523971557617
190,0.421875,0.0011150836944580078,0.37727007572928145,0.003200054168701172
191,0.41796875,0.0010890960693359375,0.3808789801531537,0.001913309097290039
192,0.3671875,0.001999378204345703,0.36824781466960094,0.0021021366119384766
193,0.404296875,0.0010290145874023438,0.42959918987542856,0.002980947494506836
194,0.40234375,0.0019121170043945312,0.34659438812636767,0.002015829086303711
195,0.380859375,0.0019991397857666016,0.39351014563670644,0.0019562244415283203
196,0.3984375,0.002088785171508789,0.3899012412128342,0.0018088817596435547
197,0.37890625,0.001999378204345703,0.4097502155441314,0.002041339874267578
198,0.400390625,0.0020024776458740234,0.3917056934247703,0.0030024051666259766
199,0.365234375,0.0019981861114501953,0.3267454137950705,0.001912832260131836
200,0.36328125,0.0029969215393066406,0.37005226688153703,0.002002239227294922
201,0.431640625,0.0019989013671875,0.3646389102457287,0.003016233444213867
202,0.40234375,0.0030219554901123047,0.37727007572928145,0.002080678939819336
203,0.37109375,0.003000497817993164,0.3447899359144315,0.0019047260284423828
204,0.34375,0.002001047134399414,0.28524301292054,0.003026723861694336
205,0.365234375,0.0010001659393310547,0.3899012412128342,0.002166748046875
206,0.38671875,0.0009989738464355469,0.36644336245766485,0.0020487308502197266
207,0.365234375,0.0020017623901367188,0.40253240669638696,0.0020513534545898438
208,0.392578125,0.002022981643676758,0.4187724766038119,0.0020401477813720703
209,0.353515625,0.0015006065368652344,0.3718567190934731,0.0019412040710449219
210,0.419921875,0.0019974708557128906,0.42779473766349246,0.004019260406494141
211,0.390625,0.00099945068359375,0.3628344580337926,0.004040718078613281
212,0.373046875,0.002000093460083008,0.42057692881574804,0.0019583702087402344
213,0.396484375,0.0019953250885009766,0.3393765792786232,0.002979755401611328
214,0.41796875,0.0030028820037841797,0.3646389102457287,0.0030438899993896484
215,0.3515625,0.002023935317993164,0.3447899359144315,0.002026796340942383
216,0.34375,0.002993345260620117,0.3610300058218565,0.0030014514923095703
217,0.380859375,0.0020182132720947266,0.34659438812636767,0.0029850006103515625
218,0.400390625,0.000997304916381836,0.3628344580337926,0.001984834671020508
219,0.41015625,0.0010001659393310547,0.37907452794121754,0.0022084712982177734
220,0.34765625,0.0020062923431396484,0.34118103149055934,0.0048980712890625
221,0.412109375,0.0020003318786621094,0.37907452794121754,0.0030829906463623047
222,0.39453125,0.0015323162078857422,0.3826834323650898,0.001996755599975586
223,0.4296875,0.0010139942169189453,0.4151635721799397,0.002050638198852539
224,0.353515625,0.0010020732879638672,0.37907452794121754,0.0029783248901367188
225,0.37109375,0.0020160675048828125,0.3899012412128342,0.001994609832763672
226,0.376953125,0.0020263195037841797,0.40072795448445087,0.0039937496185302734
227,0.357421875,0.001031637191772461,0.37005226688153703,0.002946138381958008
228,0.3984375,0.0010175704956054688,0.3628344580337926,0.0019207000732421875
229,0.36328125,0.0019943714141845703,0.3899012412128342,0.002993345260620117
230,0.43359375,0.003000497817993164,0.3971190500605786,0.0018467903137207031
231,0.4140625,0.0029993057250976562,0.37727007572928145,0.002080678939819336
232,0.34375,0.001001596450805664,0.386292336788962,0.0030832290649414062
233,0.427734375,0.0019974708557128906,0.3899012412128342,0.002039194107055664
234,0.39453125,0.003001689910888672,0.37727007572928145,0.0021021366119384766
235,0.400390625,0.0019741058349609375,0.4656882341141507,0.0019257068634033203
236,0.384765625,0.001983642578125,0.42779473766349246,0.0040132999420166016
237,0.400390625,0.0010211467742919922,0.39351014563670644,0.0020232200622558594
238,0.341796875,0.0020132064819335938,0.3826834323650898,0.0019745826721191406
239,0.361328125,0.0020055770874023438,0.4133591199680036,0.0030870437622070312
240,0.41015625,0.0019969940185546875,0.4674926863260868,0.0019855499267578125
241,0.40234375,0.0010004043579101562,0.386292336788962,0.002112865447998047
242,0.388671875,0.0020029544830322266,0.3538121969741121,0.003988027572631836
243,0.361328125,0.003001689910888672,0.4169680243918758,0.0020182132720947266
244,0.3984375,0.0019981861114501953,0.37907452794121754,0.002011537551879883
245,0.41796875,0.0019800662994384766,0.37005226688153703,0.002995729446411133
246,0.361328125,0.0009984970092773438,0.39351014563670644,0.002015352249145508
247,0.40234375,0.0010313987731933594,0.37005226688153703,0.0020799636840820312
248,0.41015625,0.0009992122650146484,0.42779473766349246,0.0030176639556884766
249,0.421875,0.002010345458984375,0.3574211013979843,0.0029497146606445312
250,0.384765625,0.002035856246948242,0.3447899359144315,0.00286865234375
251,0.349609375,0.0009806156158447266,0.35922555360992037,0.002058267593383789
252,0.37890625,0.0020148754119873047,0.3628344580337926,0.002023935317993164
253,0.3515625,0.0019998550415039062,0.3808789801531537,0.0020105838775634766
254,0.322265625,0.0009844303131103516,0.3303543182189427,0.0038673877716064453
255,0.44921875,0.0009777545928955078,0.32494096158313435,0.0019521713256835938
256,0.357421875,0.002019643783569336,0.3808789801531537,0.0029888153076171875
257,0.42578125,0.0019998550415039062,0.3844878845770259,0.0020089149475097656
258,0.41015625,0.0010037422180175781,0.42057692881574804,0.003929853439331055
259,0.322265625,0.0010230541229248047,0.36644336245766485,0.0028874874114990234
260,0.34765625,0.001996278762817383,0.3538121969741121,0.001516580581665039
261,0.373046875,0.0019752979278564453,0.3267454137950705,0.001980304718017578
262,0.330078125,0.0010304450988769531,0.3826834323650898,0.0018246173858642578
263,0.353515625,0.0009970664978027344,0.45305706863059797,0.0019464492797851562
264,0.42578125,0.000990152359008789,0.35200774476217594,0.0030465126037597656
265,0.396484375,0.00099945068359375,0.32494096158313435,0.002002716064453125
266,0.421875,0.0010890960693359375,0.3899012412128342,0.0021669864654541016
267,0.345703125,0.001993894577026367,0.3917056934247703,0.0020592212677001953
268,0.3671875,0.0010945796966552734,0.42057692881574804,0.002173900604248047
269,0.3984375,0.000985860824584961,0.35922555360992037,0.0020487308502197266
270,0.33984375,0.001001596450805664,0.39531459784864253,0.0018496513366699219
271,0.400390625,0.0010194778442382812,0.33215877043087877,0.0030260086059570312
272,0.408203125,0.0019927024841308594,0.35200774476217594,0.0020329952239990234
273,0.32421875,0.0020127296447753906,0.37907452794121754,0.0021202564239501953
274,0.34375,0.000985860824584961,0.41155466775606747,0.0029058456420898438
275,0.373046875,0.0009992122650146484,0.4061413111202592,0.0029096603393554688
276,0.42578125,0.0005090236663818359,0.40072795448445087,0.0020897388458251953
277,0.384765625,0.0019788742065429688,0.4079457633321953,0.003998994827270508
278,0.3984375,0.000997304916381836,0.40433685890832305,0.002085447311401367
279,0.384765625,0.001024007797241211,0.40433685890832305,0.003998279571533203
280,0.353515625,0.0010221004486083984,0.40433685890832305,0.0029811859130859375
281,0.40625,0.0010008811950683594,0.40433685890832305,0.003969907760620117
282,0.333984375,0.001978158950805664,0.35922555360992037,0.003035306930541992
283,0.36328125,0.0010218620300292969,0.34298548370249543,0.004027366638183594
284,0.44140625,0.0020232200622558594,0.4350125465112369,0.004024028778076172
285,0.427734375,0.0010211467742919922,0.37907452794121754,0.0029952526092529297
286,0.361328125,0.0019974708557128906,0.386292336788962,0.0030143260955810547
287,0.375,0.001972198486328125,0.3989235022725147,0.002959728240966797
288,0.36328125,0.0010225772857666016,0.34839884033830376,0.0020003318786621094
289,0.3828125,0.001007080078125,0.37005226688153703,0.00196075439453125
290,0.375,0.001978158950805664,0.36644336245766485,0.0029964447021484375
291,0.408203125,0.000980377197265625,0.4133591199680036,0.0030374526977539062
292,0.427734375,0.0020236968994140625,0.42238138102768413,0.0019614696502685547
293,0.34765625,0.0010242462158203125,0.34298548370249543,0.003025054931640625
294,0.39453125,0.0010225772857666016,0.3899012412128342,0.0030171871185302734
295,0.37109375,0.0009949207305908203,0.35020329255023985,0.002045869827270508
296,0.37890625,0.0010259151458740234,0.42238138102768413,0.0020325183868408203
297,0.40234375,0.0010228157043457031,0.37907452794121754,0.002990245819091797
298,0.39453125,0.001008749008178711,0.33215877043087877,0.0021791458129882812
299,0.39453125,0.0010221004486083984,0.3971190500605786,0.003009796142578125
300,0.37109375,0.0019521713256835938,0.4133591199680036,0.0018315315246582031
301,0.435546875,0.0020020008087158203,0.41155466775606747,0.002038240432739258
302,0.34375,0.0011012554168701172,0.37366117130540927,0.002142190933227539
303,0.3671875,0.0019996166229248047,0.35922555360992037,0.004015684127807617
304,0.34375,0.002002239227294922,0.33215877043087877,0.0019154548645019531
305,0.349609375,0.0020024776458740234,0.36644336245766485,0.003036975860595703
306,0.349609375,0.0010788440704345703,0.4133591199680036,0.0018849372863769531
307,0.330078125,0.0010051727294921875,0.43140364208736465,0.0029866695404052734
308,0.32421875,0.0009953975677490234,0.3808789801531537,0.0018846988677978516
309,0.416015625,0.0009982585906982422,0.4187724766038119,0.003072500228881836
310,0.380859375,0.0019497871398925781,0.3718567190934731,0.003103494644165039
311,0.39453125,0.0009899139404296875,0.37546562351734536,0.00403904914855957
312,0.34765625,0.000965118408203125,0.42238138102768413,0.00400090217590332
313,0.37109375,0.0009138584136962891,0.3574211013979843,0.003998279571533203
314,0.39453125,0.0019078254699707031,0.40072795448445087,0.0030214786529541016
315,0.37890625,0.0019609928131103516,0.3646389102457287,0.004020214080810547
316,0.4296875,0.0020020008087158203,0.3844878845770259,0.0030214786529541016
317,0.365234375,0.0009310245513916016,0.3899012412128342,0.0029997825622558594
318,0.361328125,0.0009987354278564453,0.386292336788962,0.004003763198852539
319,0.328125,0.0009999275207519531,0.4079457633321953,0.005000114440917969
320,0.41015625,0.0013308525085449219,0.3989235022725147,0.005002260208129883
321,0.40625,0.0019016265869140625,0.3556166491860482,0.004004955291748047
322,0.390625,0.0010914802551269531,0.3574211013979843,0.003979682922363281
323,0.376953125,0.0009608268737792969,0.36644336245766485,0.0020258426666259766
324,0.412109375,0.0019655227661132812,0.3628344580337926,0.002048969268798828
325,0.4375,0.0010161399841308594,0.3989235022725147,0.0030417442321777344
326,0.380859375,0.0009109973907470703,0.3628344580337926,0.0030241012573242188
327,0.396484375,0.0010075569152832031,0.35020329255023985,0.003020763397216797
328,0.384765625,0.0009846687316894531,0.3628344580337926,0.0029892921447753906
329,0.3671875,0.002012491226196289,0.42599028545155637,0.002083301544189453
330,0.419921875,0.002087831497192383,0.3880967890008981,0.0017039775848388672
331,0.365234375,0.0010085105895996094,0.39351014563670644,0.0020046234130859375
332,0.3828125,0.0009870529174804688,0.3538121969741121,0.00201416015625
333,0.423828125,0.001972198486328125,0.3844878845770259,0.0029609203338623047
334,0.421875,0.001995563507080078,0.36644336245766485,0.003000020980834961
335,0.388671875,0.0010874271392822266,0.39351014563670644,0.0019931793212890625
336,0.384765625,0.0009894371032714844,0.3917056934247703,0.0030062198638916016
337,0.392578125,0.0010025501251220703,0.4097502155441314,0.0029845237731933594
338,0.380859375,0.001089334487915039,0.34118103149055934,0.0029489994049072266
339,0.40234375,0.0015833377838134766,0.3556166491860482,0.002003908157348633
340,0.37890625,0.0010921955108642578,0.3538121969741121,0.003682851791381836
341,0.357421875,0.0009958744049072266,0.39351014563670644,0.0030059814453125
342,0.361328125,0.002007722854614258,0.3574211013979843,0.0030367374420166016
343,0.365234375,0.0010993480682373047,0.4061413111202592,0.002910137176513672
344,0.419921875,0.0010113716125488281,0.3917056934247703,0.0020301342010498047
345,0.37890625,0.0009686946868896484,0.3087008916757094,0.001999378204345703
346,0.337890625,0.0019965171813964844,0.3808789801531537,0.003036975860595703
347,0.431640625,0.0019898414611816406,0.3808789801531537,0.0021848678588867188
348,0.44921875,0.0009987354278564453,0.4187724766038119,0.0021920204162597656
349,0.376953125,0.0018966197967529297,0.3628344580337926,0.002092123031616211
350,0.40625,0.0020017623901367188,0.34659438812636767,0.00312042236328125
351,0.435546875,0.000988006591796875,0.3718567190934731,0.0021948814392089844
352,0.400390625,0.00099945068359375,0.3899012412128342,0.0021779537200927734
353,0.38671875,0.0009980201721191406,0.40072795448445087,0.0031065940856933594
354,0.361328125,0.0019049644470214844,0.37005226688153703,0.002021312713623047
355,0.3984375,0.0009968280792236328,0.36824781466960094,0.001912832260131836
356,0.3515625,0.0008904933929443359,0.4079457633321953,0.002901315689086914
357,0.3984375,0.002048015594482422,0.43862145093510907,0.002999544143676758
358,0.408203125,0.0014259815216064453,0.37546562351734536,0.002000093460083008
359,0.4375,0.0010454654693603516,0.4602748774783424,0.002898693084716797
360,0.380859375,0.0010333061218261719,0.3880967890008981,0.002307891845703125
361,0.390625,0.001894235610961914,0.3303543182189427,0.00398707389831543
362,0.3125,0.001016378402709961,0.4061413111202592,0.0030968189239501953
363,0.3984375,0.002026796340942383,0.39531459784864253,0.002187967300415039
364,0.3671875,0.0019996166229248047,0.35020329255023985,0.0039980411529541016
365,0.400390625,0.0009143352508544922,0.37546562351734536,0.002006053924560547
366,0.34765625,0.001996278762817383,0.436816998723173,0.0029942989349365234
367,0.349609375,0.0020380020141601562,0.386292336788962,0.0019345283508300781
368,0.359375,0.0019249916076660156,0.37366117130540927,0.003134012222290039
369,0.404296875,0.0010886192321777344,0.43862145093510907,0.0030755996704101562
370,0.400390625,0.0010418891906738281,0.40072795448445087,0.0030078887939453125
371,0.416015625,0.0009260177612304688,0.35922555360992037,0.0030031204223632812
372,0.419921875,0.00090789794921875,0.3844878845770259,0.002819061279296875
373,0.4140625,0.00095367431640625,0.3917056934247703,0.002039194107055664
374,0.396484375,0.0009186267852783203,0.3899012412128342,0.002959012985229492
375,0.361328125,0.0019061565399169922,0.386292336788962,0.0021331310272216797
376,0.361328125,0.0020830631256103516,0.39531459784864253,0.002141714096069336
377,0.361328125,0.002083301544189453,0.41155466775606747,0.0018951892852783203
378,0.40234375,0.002000093460083008,0.37907452794121754,0.0020127296447753906
379,0.384765625,0.0020208358764648438,0.35200774476217594,0.0031392574310302734
380,0.396484375,0.0009496212005615234,0.3718567190934731,0.002116680145263672
381,0.365234375,0.0010967254638671875,0.4133591199680036,0.0031995773315429688
382,0.373046875,0.0020804405212402344,0.34298548370249543,0.0031151771545410156
383,0.384765625,0.0009813308715820312,0.34118103149055934,0.0020651817321777344
384,0.365234375,0.0010077953338623047,0.3917056934247703,0.0020041465759277344
385,0.318359375,0.0009183883666992188,0.42057692881574804,0.0019583702087402344
